Month,County,Fatalities,Events
2017-08,Kwale,0.0,0.0
2017-08,Laikipia,1.0,1.0
2017-08,Lamu,7.0,6.0
2017-08,Machakos,0.0,0.0
2017-08,Makueni,0.0,0.0
2017-08,Mandera,2.0,3.0
2017-08,Marsabit,0.0,0.0
2017-08,Meru,0.0,0.0
2017-08,Migori,4.0,8.0
2017-08,Mombasa,3.0,5.0
2017-08,Muranga,0.0,0.0
2017-08,Nairobi,45.0,42.0
2017-08,Nakuru,0.0,2.0
2017-08,Nandi,0.0,0.0
2017-08,Narok,0.0,0.0
2017-08,Nyamira,0.0,1.0
2017-08,Nyandarua,0.0,0.0
2017-08,Nyeri,0.0,1.0
2017-08,Samburu,0.0,0.0
2017-08,Siaya,4.0,4.0
2017-08,Taita Taveta,0.0,0.0
2017-08,Tana River,8.0,5.0
2017-08,Tharaka-Nithi,0.0,1.0
2017-08,Trans Nzoia,0.0,0.0
2017-08,Turkana,0.0,0.0
2017-08,Uasin Gishu,0.0,0.0
2017-08,Vihiga,0.0,0.0
2017-08,Wajir,0.0,0.0
2017-08,West Pokot,0.0,0.0
2017-09,Baringo,5.0,1.0
2017-09,Bomet,0.0,0.0
2017-09,Bungoma,0.0,3.0
2017-09,Busia,0.0,1.0
2017-09,Elgeyo Marakwet,3.0,3.0
2017-09,Embu,0.0,0.0
2017-09,Garissa,0.0,2.0
2017-09,Homa Bay,1.0,4.0
2017-09,Isiolo,1.0,1.0
2017-09,Kajiado,0.0,1.0
2017-09,Kakamega,0.0,2.0
2017-09,Kericho,0.0,0.0
2017-09,Kiambu,0.0,5.0
2017-09,Kilifi,0.0,2.0
2017-09,Kirinyaga,0.0,1.0
2017-09,Kisii,0.0,4.0
2017-09,Kisumu,0.0,6.0
2017-09,Kitui,0.0,2.0
2017-09,Kwale,2.0,1.0
2017-09,Laikipia,2.0,1.0
2017-09,Lamu,9.0,5.0
2017-09,Machakos,0.0,0.0
2017-09,Makueni,0.0,1.0
2017-09,Mandera,0.0,1.0
2017-09,Marsabit,0.0,0.0
2017-09,Meru,0.0,0.0
2017-09,Migori,0.0,2.0
2017-09,Mombasa,0.0,4.0
2017-09,Muranga,0.0,2.0
2017-09,Nairobi,0.0,15.0
2017-09,Nakuru,0.0,2.0
2017-09,Nandi,0.0,0.0
2017-09,Narok,9.0,2.0
2017-09,Nyamira,0.0,1.0
2017-09,Nyandarua,0.0,0.0
2017-09,Nyeri,0.0,1.0
2017-09,Samburu,3.0,1.0
2017-09,Siaya,1.0,1.0
2017-09,Taita Taveta,0.0,0.0
2017-09,Tana River,0.0,0.0
2017-09,Tharaka-Nithi,0.0,0.0
2017-09,Trans Nzoia,0.0,0.0
2017-09,Turkana,0.0,0.0
2017-09,Uasin Gishu,0.0,1.0
2017-09,Vihiga,0.0,0.0
2017-09,Wajir,0.0,1.0
2017-09,West Pokot,0.0,0.0
2017-10,Baringo,0.0,0.0
2017-10,Bomet,0.0,0.0
2017-10,Bungoma,3.0,4.0
2017-10,Busia,0.0,5.0
2017-10,Elgeyo Marakwet,0.0,0.0
2017-10,Embu,0.0,0.0
2017-10,Garissa,10.0,4.0
2017-10,Homa Bay,3.0,17.0
2017-10,Isiolo,0.0,1.0
2017-10,Kajiado,0.0,0.0
2017-10,Kakamega,0.0,10.0
2017-10,Kericho,0.0,1.0
2017-10,Kiambu,0.0,2.0
2017-10,Kilifi,0.0,0.0
2017-10,Kirinyaga,0.0,0.0
2017-10,Kisii,0.0,4.0
2017-10,Kisumu,7.0,25.0
2017-10,Kitui,0.0,0.0
2017-10,Kwale,2.0,3.0
2017-10,Laikipia,0.0,1.0
2017-10,Lamu,6.0,5.0
2017-10,Machakos,2.0,3.0
2017-10,Makueni,0.0,1.0
2017-10,Mandera,0.0,3.0
2017-10,Marsabit,0.0,0.0
2017-10,Meru,4.0,3.0
2017-10,Migori,1.0,14.0
2017-10,Mombasa,0.0,7.0
2017-10,Muranga,0.0,1.0
2017-10,Nairobi,12.0,29.0
2017-10,Nakuru,0.0,0.0
2017-10,Nandi,0.0,0.0
2017-10,Narok,0.0,2.0
2017-10,Nyamira,0.0,1.0
2017-10,Nyandarua,0.0,0.0
2017-10,Nyeri,0.0,0.0
2017-10,Samburu,0.0,1.0
2017-10,Siaya,3.0,11.0
2017-10,Taita Taveta,0.0,1.0
2017-10,Tana River,0.0,0.0
2017-10,Tharaka-Nithi,0.0,0.0
2017-10,Trans Nzoia,0.0,0.0
2017-10,Turkana,8.0,4.0
2017-10,Uasin Gishu,0.0,1.0
2017-10,Vihiga,0.0,6.0
2017-10,Wajir,0.0,0.0
2017-10,West Pokot,0.0,0.0
2017-11,Baringo,0.0,0.0
2017-11,Bomet,0.0,0.0
2017-11,Bungoma,0.0,0.0
2017-11,Busia,0.0,0.0
2017-11,Elgeyo Marakwet,0.0,0.0
2017-11,Embu,0.0,0.0
2017-11,Garissa,0.0,4.0
2017-11,Homa Bay,0.0,2.0
2017-11,Isiolo,8.0,2.0
2017-11,Kajiado,0.0,0.0
2017-11,Kakamega,0.0,1.0
2017-11,Kericho,0.0,0.0
2017-11,Kiambu,0.0,5.0
2017-11,Kilifi,0.0,0.0
2017-11,Kirinyaga,0.0,0.0
2017-11,Kisii,0.0,1.0
2017-11,Kisumu,0.0,1.0
2017-11,Kitui,0.0,1.0
2017-11,Kwale,0.0,0.0
2017-11,Laikipia,0.0,0.0
2017-11,Lamu,12.0,2.0
2017-11,Machakos,0.0,1.0
2017-11,Makueni,0.0,0.0
2017-11,Mandera,12.0,2.0
2017-11,Marsabit,0.0,0.0
2017-11,Meru,0.0,0.0
2017-11,Migori,1.0,1.0
2017-11,Mombasa,0.0,0.0
2017-11,Muranga,1.0,2.0
2017-11,Nairobi,43.0,18.0
2017-11,Nakuru,2.0,4.0
2017-11,Nandi,0.0,0.0
2017-11,Narok,0.0,2.0
2017-11,Nyamira,0.0,0.0
2017-11,Nyandarua,0.0,0.0
2017-11,Nyeri,0.0,1.0
2017-11,Samburu,0.0,0.0
2017-11,Siaya,1.0,1.0
2017-11,Taita Taveta,4.0,2.0
2017-11,Tana River,0.0,0.0
2017-11,Tharaka-Nithi,0.0,0.0
2017-11,Trans Nzoia,0.0,0.0
2017-11,Turkana,3.0,1.0
2017-11,Uasin Gishu,0.0,0.0
2017-11,Vihiga,0.0,0.0
2017-11,Wajir,0.0,0.0
2017-11,West Pokot,0.0,0.0
2017-12,Baringo,0.0,0.0
2017-12,Bomet,0.0,0.0
2017-12,Bungoma,8.0,3.0
2017-12,Busia,0.0,0.0
2017-12,Elgeyo Marakwet,5.0,1.0
2017-12,Embu,0.0,0.0
2017-12,Garissa,0.0,1.0
2017-12,Homa Bay,0.0,0.0
2017-12,Isiolo,0.0,0.0
2017-12,Kajiado,0.0,0.0
2017-12,Kakamega,0.0,0.0
2017-12,Kericho,0.0,0.0
2017-12,Kiambu,0.0,0.0
2017-12,Kilifi,0.0,0.0
2017-12,Kirinyaga,0.0,0.0
2017-12,Kisii,0.0,1.0
2017-12,Kisumu,0.0,0.0
2017-12,Kitui,0.0,0.0
2017-12,Kwale,0.0,0.0
2017-12,Laikipia,0.0,0.0
2017-12,Lamu,2.0,3.0
2017-12,Machakos,0.0,1.0
2017-12,Makueni,0.0,0.0
2017-12,Mandera,11.0,2.0
2017-12,Marsabit,0.0,0.0
2017-12,Meru,0.0,0.0
2017-12,Migori,0.0,0.0
2017-12,Mombasa,1.0,1.0
2017-12,Muranga,0.0,0.0
2017-12,Nairobi,0.0,1.0
2017-12,Nakuru,0.0,0.0
2017-12,Nandi,0.0,0.0
2017-12,Narok,0.0,0.0
2017-12,Nyamira,0.0,0.0
2017-12,Nyandarua,0.0,1.0
2017-12,Nyeri,0.0,0.0
2017-12,Samburu,0.0,0.0
2017-12,Siaya,0.0,0.0
2017-12,Taita Taveta,1.0,1.0
2017-12,Tana River,0.0,0.0
2017-12,Tharaka-Nithi,0.0,0.0
2017-12,Trans Nzoia,0.0,0.0
2017-12,Turkana,0.0,0.0
2017-12,Uasin Gishu,0.0,0.0
2017-12,Vihiga,0.0,0.0
2017-12,Wajir,4.0,1.0
2017-12,West Pokot,3.0,1.0
2018-01,Baringo,1.0,1.0
2018-01,Bomet,0.0,0.0
2018-01,Bungoma,1.0,1.0
2018-01,Busia,0.0,1.0
2018-01,Elgeyo Marakwet,6.0,4.0
2018-01,Embu,0.0,0.0
2018-01,Garissa,2.0,1.0
2018-01,Homa Bay,0.0,1.0
2018-01,Isiolo,0.0,0.0
2018-01,Kajiado,1.0,1.0
2018-01,Kakamega,1.0,2.0
2018-01,Kericho,0.0,0.0
2018-01,Kiambu,0.0,1.0
2018-01,Kilifi,0.0,1.0
2018-01,Kirinyaga,0.0,0.0
2018-01,Kisii,0.0,1.0
2018-01,Kisumu,0.0,1.0
2018-01,Kitui,0.0,1.0
2018-01,Kwale,0.0,0.0
2018-01,Laikipia,0.0,0.0
2018-01,Lamu,2.0,4.0
2018-01,Machakos,0.0,2.0
2018-01,Makueni,0.0,1.0
2018-01,Mandera,4.0,2.0
2018-01,Marsabit,3.0,2.0
2018-01,Meru,0.0,0.0
2018-01,Migori,0.0,1.0
2018-01,Mombasa,1.0,4.0
2018-01,Muranga,0.0,0.0
2018-01,Nairobi,0.0,7.0
2018-01,Nakuru,0.0,1.0
2018-01,Nandi,0.0,0.0
2018-01,Narok,0.0,0.0
2018-01,Nyamira,2.0,2.0
2018-01,Nyandarua,1.0,1.0
2018-01,Nyeri,0.0,0.0
2018-01,Samburu,0.0,1.0
2018-01,Siaya,3.0,2.0
2018-01,Taita Taveta,0.0,1.0
2018-01,Tana River,0.0,1.0
2018-01,Tharaka-Nithi,0.0,0.0
2018-01,Trans Nzoia,0.0,0.0
2018-01,Turkana,0.0,0.0
2018-01,Uasin Gishu,0.0,0.0
2018-01,Vihiga,0.0,0.0
2018-01,Wajir,4.0,2.0
2018-01,West Pokot,4.0,3.0
2018-02,Baringo,0.0,0.0
2018-02,Bomet,0.0,1.0
2018-02,Bungoma,4.0,1.0
2018-02,Busia,0.0,0.0
2018-02,Elgeyo Marakwet,0.0,1.0
2018-02,Embu,0.0,0.0
2018-02,Garissa,0.0,1.0
2018-02,Homa Bay,2.0,2.0
2018-02,Isiolo,3.0,4.0
2018-02,Kajiado,0.0,0.0
2018-02,Kakamega,1.0,1.0
2018-02,Kericho,0.0,2.0
2018-02,Kiambu,0.0,1.0
2018-02,Kilifi,1.0,2.0
2018-02,Kirinyaga,0.0,0.0
2018-02,Kisii,0.0,1.0
2018-02,Kisumu,3.0,3.0
2018-02,Kitui,0.0,1.0
2018-02,Kwale,0.0,0.0
2018-02,Laikipia,0.0,1.0
2018-02,Lamu,3.0,4.0
2018-02,Machakos,0.0,0.0
2018-02,Makueni,0.0,0.0
2018-02,Mandera,17.0,5.0
2018-02,Marsabit,0.0,0.0
2018-02,Meru,3.0,4.0
2018-02,Migori,0.0,1.0
2018-02,Mombasa,0.0,1.0
2018-02,Muranga,0.0,0.0
2018-02,Nairobi,2.0,13.0
2018-02,Nakuru,0.0,0.0
2018-02,Nandi,0.0,0.0
2018-02,Narok,0.0,0.0
2018-02,Nyamira,0.0,0.0
2018-02,Nyandarua,0.0,0.0
2018-02,Nyeri,2.0,2.0
2018-02,Samburu,0.0,0.0
2018-02,Siaya,0.0,0.0
2018-02,Taita Taveta,0.0,0.0
2018-02,Tana River,0.0,0.0
2018-02,Tharaka-Nithi,0.0,0.0
2018-02,Trans Nzoia,0.0,1.0
2018-02,Turkana,0.0,0.0
2018-02,Uasin Gishu,0.0,1.0
2018-02,Vihiga,0.0,1.0
2018-02,Wajir,8.0,6.0
2018-02,West Pokot,0.0,0.0
2018-03,Baringo,0.0,0.0
2018-03,Bomet,0.0,0.0
2018-03,Bungoma,0.0,0.0
2018-03,Busia,0.0,0.0
2018-03,Elgeyo Marakwet,0.0,0.0
2018-03,Embu,0.0,1.0
2018-03,Garissa,0.0,1.0
2018-03,Homa Bay,0.0,1.0
2018-03,Isiolo,0.0,0.0
2018-03,Kajiado,0.0,0.0
2018-03,Kakamega,2.0,3.0
2018-03,Kericho,0.0,0.0
2018-03,Kiambu,0.0,1.0
2018-03,Kilifi,0.0,1.0
2018-03,Kirinyaga,1.0,1.0
2018-03,Kisii,0.0,1.0
2018-03,Kisumu,0.0,1.0
2018-03,Kitui,0.0,0.0
2018-03,Kwale,2.0,1.0
2018-03,Laikipia,0.0,1.0
2018-03,Lamu,0.0,1.0
2018-03,Machakos,0.0,0.0
2018-03,Makueni,0.0,0.0
2018-03,Mandera,8.0,2.0
2018-03,Marsabit,0.0,0.0
2018-03,Meru,0.0,0.0
2018-03,Migori,0.0,1.0
2018-03,Mombasa,0.0,1.0
2018-03,Muranga,0.0,0.0
2018-03,Nairobi,0.0,8.0
2018-03,Nakuru,0.0,1.0
2018-03,Nandi,0.0,0.0
2018-03,Narok,0.0,1.0
2018-03,Nyamira,0.0,0.0
2018-03,Nyandarua,0.0,0.0
2018-03,Nyeri,0.0,1.0
2018-03,Samburu,14.0,2.0
2018-03,Siaya,0.0,0.0
2018-03,Taita Taveta,0.0,0.0
2018-03,Tana River,0.0,0.0
2018-03,Tharaka-Nithi,0.0,0.0
2018-03,Trans Nzoia,0.0,0.0
2018-03,Turkana,0.0,2.0
2018-03,Uasin Gishu,0.0,0.0
2018-03,Vihiga,0.0,0.0
2018-03,Wajir,0.0,0.0
2018-03,West Pokot,0.0,0.0
2018-04,Baringo,10.0,6.0
2018-04,Bomet,0.0,0.0
2018-04,Bungoma,0.0,0.0
2018-04,Busia,3.0,4.0
2018-04,Elgeyo Marakwet,0.0,0.0
2018-04,Embu,1.0,2.0
2018-04,Garissa,0.0,2.0
2018-04,Homa Bay,1.0,1.0
2018-04,Isiolo,0.0,0.0
2018-04,Kajiado,0.0,0.0
2018-04,Kakamega,0.0,1.0
2018-04,Kericho,0.0,0.0
2018-04,Kiambu,0.0,0.0
2018-04,Kilifi,0.0,2.0
2018-04,Kirinyaga,0.0,1.0
2018-04,Kisii,1.0,3.0
2018-04,Kisumu,1.0,2.0
2018-04,Kitui,0.0,1.0
2018-04,Kwale,2.0,2.0
2018-04,Laikipia,0.0,1.0
2018-04,Lamu,0.0,1.0
2018-04,Machakos,0.0,0.0
2018-04,Makueni,0.0,0.0
2018-04,Mandera,4.0,2.0
2018-04,Marsabit,5.0,2.0
2018-04,Meru,0.0,2.0
2018-04,Migori,1.0,1.0
2018-04,Mombasa,0.0,1.0
2018-04,Muranga,1.0,1.0
2018-04,Nairobi,0.0,5.0
2018-04,Nakuru,0.0,0.0
2018-04,Nandi,0.0,1.0
2018-04,Narok,0.0,0.0
2018-04,Nyamira,0.0,0.0
2018-04,Nyandarua,0.0,0.0
2018-04,Nyeri,0.0,1.0
2018-04,Samburu,0.0,0.0
2018-04,Siaya,0.0,0.0
2018-04,Taita Taveta,0.0,0.0
2018-04,Tana River,0.0,0.0
2018-04,Tharaka-Nithi,0.0,1.0
2018-04,Trans Nzoia,0.0,0.0
2018-04,Turkana,0.0,0.0
2018-04,Uasin Gishu,0.0,0.0
2018-04,Vihiga,0.0,0.0
2018-04,Wajir,0.0,0.0
2018-04,West Pokot,0.0,0.0
2018-05,Baringo,2.0,1.0
2018-05,Bomet,0.0,0.0
2018-05,Bungoma,1.0,1.0
2018-05,Busia,0.0,0.0
2018-05,Elgeyo Marakwet,0.0,0.0
2018-05,Embu,0.0,0.0
2018-05,Garissa,0.0,0.0
2018-05,Homa Bay,0.0,0.0
2018-05,Isiolo,2.0,6.0
2018-05,Kajiado,0.0,0.0
2018-05,Kakamega,0.0,0.0
2018-05,Kericho,0.0,0.0
2018-05,Kiambu,0.0,0.0
2018-05,Kilifi,0.0,1.0
2018-05,Kirinyaga,0.0,1.0
2018-05,Kisii,0.0,0.0
2018-05,Kisumu,0.0,1.0
2018-05,Kitui,0.0,0.0
2018-05,Kwale,2.0,1.0
2018-05,Laikipia,0.0,0.0
2018-05,Lamu,0.0,1.0
2018-05,Machakos,0.0,0.0
2018-05,Makueni,0.0,0.0
2018-05,Mandera,1.0,4.0
2018-05,Marsabit,0.0,0.0
2018-05,Meru,0.0,1.0
2018-05,Migori,0.0,0.0
2018-05,Mombasa,0.0,0.0
2018-05,Muranga,1.0,1.0
2018-05,Nairobi,1.0,7.0
2018-05,Nakuru,2.0,3.0
2018-05,Nandi,0.0,0.0
2018-05,Narok,0.0,0.0
2018-05,Nyamira,0.0,1.0
2018-05,Nyandarua,3.0,3.0
2018-05,Nyeri,0.0,0.0
2018-05,Samburu,0.0,0.0
2018-05,Siaya,0.0,0.0
2018-05,Taita Taveta,1.0,1.0
2018-05,Tana River,0.0,0.0
2018-05,Tharaka-Nithi,0.0,0.0
2018-05,Trans Nzoia,0.0,0.0
2018-05,Turkana,0.0,0.0
2018-05,Uasin Gishu,1.0,2.0
2018-05,Vihiga,0.0,0.0
2018-05,Wajir,0.0,0.0
2018-05,West Pokot,0.0,2.0
2018-06,Baringo,0.0,1.0
2018-06,Bomet,0.0,0.0
2018-06,Bungoma,2.0,2.0
2018-06,Busia,0.0,0.0
2018-06,Elgeyo Marakwet,0.0,0.0
2018-06,Embu,0.0,0.0
2018-06,Garissa,5.0,5.0
2018-06,Homa Bay,0.0,4.0
2018-06,Isiolo,0.0,1.0
2018-06,Kajiado,0.0,0.0
2018-06,Kakamega,0.0,1.0
2018-06,Kericho,0.0,0.0
2018-06,Kiambu,0.0,3.0
2018-06,Kilifi,0.0,0.0
2018-06,Kirinyaga,0.0,1.0
2018-06,Kisii,0.0,1.0
2018-06,Kisumu,1.0,5.0
2018-06,Kitui,0.0,0.0
2018-06,Kwale,0.0,0.0
2018-06,Laikipia,0.0,0.0
2018-06,Lamu,0.0,1.0
2018-06,Machakos,0.0,2.0
2018-06,Makueni,1.0,1.0
2018-06,Mandera,3.0,1.0
2018-06,Marsabit,0.0,1.0
2018-06,Meru,0.0,0.0
2018-06,Migori,0.0,2.0
2018-06,Mombasa,0.0,0.0
2018-06,Muranga,0.0,2.0
2018-06,Nairobi,0.0,10.0
2018-06,Nakuru,0.0,2.0
2018-06,Nandi,0.0,0.0
2018-06,Narok,0.0,1.0
2018-06,Nyamira,0.0,0.0
2018-06,Nyandarua,0.0,1.0
2018-06,Nyeri,0.0,0.0
2018-06,Samburu,0.0,0.0
2018-06,Siaya,0.0,3.0
2018-06,Taita Taveta,0.0,0.0
2018-06,Tana River,0.0,0.0
2018-06,Tharaka-Nithi,0.0,0.0
2018-06,Trans Nzoia,0.0,1.0
2018-06,Turkana,3.0,3.0
2018-06,Uasin Gishu,1.0,2.0
2018-06,Vihiga,0.0,0.0
2018-06,Wajir,11.0,8.0
2018-06,West Pokot,0.0,0.0
2018-07,Baringo,0.0,0.0
2018-07,Bomet,0.0,0.0
2018-07,Bungoma,0.0,0.0
2018-07,Busia,0.0,0.0
2018-07,Elgeyo Marakwet,0.0,0.0
2018-07,Embu,0.0,0.0
2018-07,Garissa,0.0,1.0
2018-07,Homa Bay,0.0,3.0
2018-07,Isiolo,0.0,0.0
2018-07,Kajiado,0.0,0.0
2018-07,Kakamega,1.0,3.0
2018-07,Kericho,0.0,0.0
2018-07,Kiambu,0.0,1.0
2018-07,Kilifi,1.0,2.0
2018-07,Kirinyaga,1.0,1.0
2018-07,Kisii,0.0,1.0
2018-07,Kisumu,0.0,1.0
2018-07,Kitui,0.0,1.0
2018-07,Kwale,1.0,1.0
2018-07,Laikipia,0.0,1.0
2018-07,Lamu,1.0,1.0
2018-07,Machakos,0.0,1.0
2018-07,Makueni,0.0,1.0
2018-07,Mandera,0.0,1.0
2018-07,Marsabit,0.0,0.0
2018-07,Meru,0.0,1.0
2018-07,Migori,0.0,2.0
2018-07,Mombasa,1.0,1.0
2018-07,Muranga,0.0,0.0
2018-07,Nairobi,1.0,4.0
2018-07,Nakuru,2.0,2.0
2018-07,Nandi,0.0,0.0
2018-07,Narok,0.0,2.0
2018-07,Nyamira,0.0,0.0
2018-07,Nyandarua,0.0,1.0
2018-07,Nyeri,1.0,3.0
2018-07,Samburu,0.0,0.0
2018-07,Siaya,0.0,1.0
2018-07,Taita Taveta,0.0,0.0
2018-07,Tana River,0.0,2.0
2018-07,Tharaka-Nithi,0.0,0.0
2018-07,Trans Nzoia,0.0,0.0
2018-07,Turkana,3.0,2.0
2018-07,Uasin Gishu,0.0,0.0
2018-07,Vihiga,0.0,0.0
2018-07,Wajir,0.0,1.0
2018-07,West Pokot,0.0,0.0
2018-08,Baringo,1.0,1.0
2018-08,Bomet,0.0,4.0
2018-08,Bungoma,0.0,0.0
2018-08,Busia,0.0,0.0
2018-08,Elgeyo Marakwet,0.0,1.0
2018-08,Embu,0.0,0.0
2018-08,Garissa,0.0,1.0
2018-08,Homa Bay,0.0,0.0
2018-08,Isiolo,0.0,2.0
2018-08,Kajiado,0.0,3.0
2018-08,Kakamega,3.0,3.0
2018-08,Kericho,0.0,0.0
2018-08,Kiambu,0.0,0.0
2018-08,Kilifi,0.0,4.0
2018-08,Kirinyaga,0.0,0.0
2018-08,Kisii,0.0,0.0
2018-08,Kisumu,2.0,2.0
2018-08,Kitui,0.0,0.0
2018-08,Kwale,0.0,0.0
2018-08,Laikipia,0.0,0.0
2018-08,Lamu,10.0,3.0
2018-08,Machakos,0.0,0.0
2018-08,Makueni,0.0,1.0
2018-08,Mandera,3.0,2.0
2018-08,Marsabit,0.0,0.0
2018-08,Meru,0.0,0.0
2018-08,Migori,0.0,0.0
2018-08,Mombasa,2.0,3.0
2018-08,Muranga,0.0,2.0
2018-08,Nairobi,6.0,12.0
2018-08,Nakuru,1.0,1.0
2018-08,Nandi,0.0,0.0
2018-08,Narok,0.0,1.0
2018-08,Nyamira,0.0,0.0
2018-08,Nyandarua,0.0,1.0
2018-08,Nyeri,0.0,0.0
2018-08,Samburu,0.0,1.0
2018-08,Siaya,0.0,0.0
2018-08,Taita Taveta,0.0,0.0
2018-08,Tana River,0.0,1.0
2018-08,Tharaka-Nithi,0.0,0.0
2018-08,Trans Nzoia,0.0,1.0
2018-08,Turkana,0.0,0.0
2018-08,Uasin Gishu,0.0,0.0
2018-08,Vihiga,0.0,0.0
2018-08,Wajir,0.0,0.0
2018-08,West Pokot,0.0,0.0
2018-09,Baringo,3.0,2.0
2018-09,Bomet,0.0,1.0
2018-09,Bungoma,0.0,0.0
2018-09,Busia,0.0,2.0
2018-09,Elgeyo Marakwet,0.0,0.0
2018-09,Embu,0.0,0.0
2018-09,Garissa,2.0,2.0
2018-09,Homa Bay,0.0,2.0
2018-09,Isiolo,0.0,0.0
2018-09,Kajiado,0.0,0.0
2018-09,Kakamega,1.0,2.0
2018-09,Kericho,0.0,1.0
2018-09,Kiambu,9.0,6.0
2018-09,Kilifi,0.0,0.0
2018-09,Kirinyaga,0.0,1.0
2018-09,Kisii,4.0,2.0
2018-09,Kisumu,0.0,2.0
2018-09,Kitui,1.0,1.0
2018-09,Kwale,2.0,2.0
2018-09,Laikipia,0.0,0.0
2018-09,Lamu,34.0,6.0
2018-09,Machakos,0.0,3.0
2018-09,Makueni,0.0,1.0
2018-09,Mandera,7.0,7.0
2018-09,Marsabit,2.0,3.0
2018-09,Meru,0.0,3.0
2018-09,Migori,2.0,3.0
2018-09,Mombasa,6.0,7.0
2018-09,Muranga,2.0,4.0
2018-09,Nairobi,8.0,10.0
2018-09,Nakuru,14.0,21.0
2018-09,Nandi,0.0,0.0
2018-09,Narok,4.0,6.0
2018-09,Nyamira,0.0,0.0
2018-09,Nyandarua,3.0,1.0
2018-09,Nyeri,0.0,1.0
2018-09,Samburu,0.0,1.0
2018-09,Siaya,0.0,0.0
2018-09,Taita Taveta,0.0,0.0
2018-09,Tana River,0.0,0.0
2018-09,Tharaka-Nithi,0.0,1.0
2018-09,Trans Nzoia,0.0,0.0
2018-09,Turkana,5.0,3.0
2018-09,Uasin Gishu,0.0,0.0
2018-09,Vihiga,0.0,0.0
2018-09,Wajir,3.0,2.0
2018-09,West Pokot,2.0,1.0
2018-10,Baringo,4.0,1.0
2018-10,Bomet,0.0,1.0
2018-10,Bungoma,0.0,0.0
2018-10,Busia,0.0,0.0
2018-10,Elgeyo Marakwet,1.0,1.0
2018-10,Embu,0.0,0.0
2018-10,Garissa,0.0,0.0
2018-10,Homa Bay,0.0,1.0
2018-10,Isiolo,0.0,0.0
2018-10,Kajiado,0.0,0.0
2018-10,Kakamega,0.0,3.0
2018-10,Kericho,2.0,3.0
2018-10,Kiambu,0.0,1.0
2018-10,Kilifi,0.0,2.0
2018-10,Kirinyaga,0.0,0.0
2018-10,Kisii,0.0,0.0
2018-10,Kisumu,0.0,1.0
2018-10,Kitui,0.0,0.0
2018-10,Kwale,0.0,2.0
2018-10,Laikipia,1.0,1.0
2018-10,Lamu,0.0,0.0
2018-10,Machakos,0.0,2.0
2018-10,Makueni,0.0,0.0
2018-10,Mandera,2.0,2.0
2018-10,Marsabit,14.0,3.0
2018-10,Meru,0.0,0.0
2018-10,Migori,0.0,0.0
2018-10,Mombasa,2.0,2.0
2018-10,Muranga,0.0,0.0
2018-10,Nairobi,8.0,7.0
2018-10,Nakuru,1.0,1.0
2018-10,Nandi,0.0,0.0
2018-10,Narok,0.0,4.0
2018-10,Nyamira,0.0,0.0
2018-10,Nyandarua,0.0,0.0
2018-10,Nyeri,0.0,2.0
2018-10,Samburu,0.0,0.0
2018-10,Siaya,0.0,0.0
2018-10,Taita Taveta,0.0,0.0
2018-10,Tana River,0.0,0.0
2018-10,Tharaka-Nithi,0.0,1.0
2018-10,Trans Nzoia,0.0,2.0
2018-10,Turkana,0.0,0.0
2018-10,Uasin Gishu,0.0,0.0
2018-10,Vihiga,0.0,1.0
2018-10,Wajir,0.0,0.0
2018-10,West Pokot,2.0,2.0
2018-11,Baringo,2.0,3.0
2018-11,Bomet,0.0,0.0
2018-11,Bungoma,0.0,2.0
2018-11,Busia,0.0,0.0
2018-11,Elgeyo Marakwet,3.0,4.0
2018-11,Embu,0.0,0.0
2018-11,Garissa,1.0,3.0
2018-11,Homa Bay,0.0,0.0
2018-11,Isiolo,8.0,5.0
2018-11,Kajiado,0.0,0.0
2018-11,Kakamega,0.0,0.0
2018-11,Kericho,0.0,2.0
2018-11,Kiambu,1.0,1.0
2018-11,Kilifi,0.0,3.0
2018-11,Kirinyaga,0.0,0.0
2018-11,Kisii,0.0,0.0
2018-11,Kisumu,0.0,1.0
2018-11,Kitui,0.0,1.0
2018-11,Kwale,0.0,0.0
2018-11,Laikipia,0.0,0.0
2018-11,Lamu,0.0,0.0
2018-11,Machakos,4.0,1.0
2018-11,Makueni,0.0,0.0
2018-11,Mandera,0.0,0.0
2018-11,Marsabit,0.0,0.0
2018-11,Meru,0.0,1.0
2018-11,Migori,3.0,2.0
2018-11,Mombasa,2.0,6.0
2018-11,Muranga,0.0,0.0
2018-11,Nairobi,0.0,3.0
2018-11,Nakuru,3.0,5.0
2018-11,Nandi,1.0,1.0
2018-11,Narok,0.0,0.0
2018-11,Nyamira,0.0,0.0
2018-11,Nyandarua,0.0,0.0
2018-11,Nyeri,0.0,0.0
2018-11,Samburu,0.0,1.0
2018-11,Siaya,0.0,0.0
2018-11,Taita Taveta,0.0,1.0
2018-11,Tana River,0.0,0.0
2018-11,Tharaka-Nithi,1.0,1.0
2018-11,Trans Nzoia,0.0,1.0
2018-11,Turkana,1.0,1.0
2018-11,Uasin Gishu,0.0,2.0
2018-11,Vihiga,0.0,0.0
2018-11,Wajir,5.0,3.0
2018-11,West Pokot,3.0,2.0
2018-12,Baringo,0.0,0.0
2018-12,Bomet,0.0,0.0
2018-12,Bungoma,2.0,3.0
2018-12,Busia,0.0,0.0
2018-12,Elgeyo Marakwet,0.0,1.0
2018-12,Embu,1.0,2.0
