County,geographic_unit_full_name,IPC,Month,in_Phase3+
Nyeri,"Othaya, Nyeri, Central, Kenya",1.0,2012-10,0
Nyeri,"Othaya, Nyeri, Central, Kenya",1.0,2013-01,0
Nyeri,"Othaya, Nyeri, Central, Kenya",1.0,2013-04,0
Nyeri,"Othaya, Nyeri, Central, Kenya",1.0,2013-07,0
Nyeri,"Othaya, Nyeri, Central, Kenya",1.0,2013-10,0
Nyeri,"Othaya, Nyeri, Central, Kenya",1.0,2014-01,0
Nyeri,"Othaya, Nyeri, Central, Kenya",1.0,2014-04,0
Nyeri,"Othaya, Nyeri, Central, Kenya",1.0,2014-07,0
Nyeri,"Othaya, Nyeri, Central, Kenya",1.0,2014-10,0
Nyeri,"Othaya, Nyeri, Central, Kenya",1.0,2015-01,0
Nyeri,"Othaya, Nyeri, Central, Kenya",1.0,2015-04,0
Nyeri,"Othaya, Nyeri, Central, Kenya",1.0,2015-07,0
Nyeri,"Othaya, Nyeri, Central, Kenya",1.0,2015-10,0
Nyeri,"Othaya, Nyeri, Central, Kenya",1.0,2016-02,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2011-07,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2011-10,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2012-01,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2012-04,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2012-07,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2012-10,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2013-01,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2013-04,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2013-07,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2013-10,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2014-01,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2014-04,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2014-07,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2014-10,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2015-01,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2015-04,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2015-07,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2015-10,0
Trans Mara,"Pirrar, Trans Mara, Rift Valley, Kenya",1.0,2016-02,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2011-07,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2011-10,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2012-01,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2012-04,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2012-07,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2012-10,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2013-01,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2013-04,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2013-07,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2013-10,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2014-01,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2014-04,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2014-07,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2014-10,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2015-01,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2015-04,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2015-07,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2015-10,0
Nairobi,"Pumwani, Nairobi, Nairobi, Kenya",1.0,2016-02,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2011-07,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2011-10,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2012-01,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2012-04,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2012-07,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2012-10,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2013-01,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2013-04,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2013-07,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2013-10,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2014-01,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2014-04,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2014-07,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2014-10,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2015-01,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2015-04,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2015-07,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2015-10,0
Homa Bay,"Rangwe, Homa Bay, Nyanza, Kenya",1.0,2016-02,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2011-07,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2011-10,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2012-01,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2012-04,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2012-07,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2012-10,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2013-01,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2013-04,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2013-07,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2013-10,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2014-01,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2014-04,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2014-07,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2014-10,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2015-01,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2015-04,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2015-07,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2015-10,0
Bondo,"Rarieda, Bondo, Nyanza, Kenya",1.0,2016-02,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",3.0,2011-07,1
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",3.0,2011-10,1
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2012-01,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",3.0,2012-04,1
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2012-07,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2012-10,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2013-01,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2013-04,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2013-07,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2013-10,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2014-01,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2014-04,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2014-07,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2014-10,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2015-01,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2015-04,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2015-07,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2015-10,0
Mandera,"Rhamu Dimtu, Mandera, North Eastern, Kenya",2.0,2016-02,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",3.0,2011-07,1
Mandera,"Rhamu, Mandera, North Eastern, Kenya",4.0,2011-10,1
Mandera,"Rhamu, Mandera, North Eastern, Kenya",3.0,2012-01,1
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2012-04,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2012-07,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2012-10,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2013-01,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2013-04,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2013-07,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2013-10,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2014-01,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2014-04,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2014-07,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2014-10,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2015-01,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2015-04,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2015-07,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2015-10,0
Mandera,"Rhamu, Mandera, North Eastern, Kenya",2.0,2016-02,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2011-07,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2011-10,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2012-01,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2012-04,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2012-07,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2012-10,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2013-01,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2013-04,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2013-07,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2013-10,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2014-01,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2014-04,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2014-07,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2014-10,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2015-01,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2015-04,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2015-07,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2015-10,0
Homa Bay,"Riana, Homa Bay, Nyanza, Kenya",1.0,2016-02,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2011-07,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2011-10,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2012-01,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2012-04,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2012-07,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2012-10,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2013-01,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2013-04,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2013-07,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2013-10,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2014-01,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2014-04,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2014-07,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2014-10,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2015-01,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2015-04,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2015-07,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2015-10,0
Nyamira,"Rigoma, Nyamira, Nyanza, Kenya",1.0,2016-02,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2011-07,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2011-10,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2012-01,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2012-04,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2012-07,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2012-10,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2013-01,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2013-04,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2013-07,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2013-10,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2014-01,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2014-04,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2014-07,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2014-10,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2015-01,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2015-04,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2015-07,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2015-10,0
Nakuru,"Rongai, Nakuru, Rift Valley, Kenya",1.0,2016-02,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2011-07,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2011-10,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2012-01,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2012-04,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2012-07,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2012-10,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2013-01,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2013-04,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2013-07,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2013-10,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2014-01,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2014-04,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2014-07,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2014-10,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2015-01,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2015-04,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2015-07,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2015-10,0
Migori,"Rongo, Migori, Nyanza, Kenya",1.0,2016-02,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2011-07,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2011-10,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2012-01,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2012-04,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2012-07,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2012-10,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2013-01,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2013-04,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2013-07,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2013-10,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2014-01,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2014-04,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2014-07,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2014-10,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2015-01,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2015-04,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2015-07,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2015-10,0
Buret,"Roret, Buret, Rift Valley, Kenya",1.0,2016-02,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2011-07,0
Thika,"Ruiru, Thika, Central, Kenya",2.0,2011-10,0
Thika,"Ruiru, Thika, Central, Kenya",2.0,2012-01,0
Thika,"Ruiru, Thika, Central, Kenya",2.0,2012-04,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2012-07,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2012-10,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2013-01,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2013-04,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2013-07,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2013-10,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2014-01,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2014-04,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2014-07,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2014-10,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2015-01,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2015-04,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2015-07,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2015-10,0
Thika,"Ruiru, Thika, Central, Kenya",1.0,2016-02,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2011-07,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",3.0,2011-10,1
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2012-01,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2012-04,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2012-07,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2012-10,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2013-01,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2013-04,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2013-07,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2013-10,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2014-01,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2014-04,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2014-07,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",1.0,2014-10,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",1.0,2015-01,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2015-04,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2015-07,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",2.0,2015-10,0
Laikipia,"Rumuruti, Laikipia, Rift Valley, Kenya",1.0,2016-02,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2011-07,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2011-10,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2012-01,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2012-04,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2012-07,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2012-10,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2013-01,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2013-04,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2013-07,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2013-10,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2014-01,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2014-04,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2014-07,0
Embu,"Runyenjes, Embu, Eastern, Kenya",2.0,2014-10,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2015-01,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2015-04,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2015-07,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2015-10,0
Embu,"Runyenjes, Embu, Eastern, Kenya",1.0,2016-02,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2011-07,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2011-10,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2012-01,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2012-04,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2012-07,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2012-10,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2013-01,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2013-04,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2013-07,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2013-10,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2014-01,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2014-04,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2014-07,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2014-10,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2015-01,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2015-04,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2015-07,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2015-10,0
Vihiga,"Sabatia, Vihiga, Western, Kenya",1.0,2016-02,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2011-07,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2011-10,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2012-01,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2012-04,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2012-07,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2012-10,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2013-01,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2013-04,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2013-07,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2013-10,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2014-01,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2014-04,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2014-07,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2014-10,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2015-01,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2015-04,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2015-07,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2015-10,0
Trans Nzoia,"Saboti, Trans Nzoia, Rift Valley, Kenya",1.0,2016-02,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",2.0,2011-07,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",2.0,2011-10,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",2.0,2012-01,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",2.0,2012-04,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",2.0,2012-07,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",2.0,2012-10,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",2.0,2013-01,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",2.0,2013-04,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",2.0,2013-07,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",2.0,2013-10,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",2.0,2014-01,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",2.0,2014-04,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",2.0,2014-07,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",2.0,2014-10,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",1.0,2015-01,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",1.0,2015-04,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",1.0,2015-07,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",1.0,2015-10,0
Baringo,"Sacho, Baringo, Rift Valley, Kenya",1.0,2016-02,0
Baringo,"Salawa, Baringo, Rift Valley, Kenya",2.0,2011-07,0
Baringo,"Salawa, Baringo, Rift Valley, Kenya",2.0,2011-10,0
Baringo,"Salawa, Baringo, Rift Valley, Kenya",2.0,2012-01,0
Baringo,"Salawa, Baringo, Rift Valley, Kenya",2.0,2012-04,0
Baringo,"Salawa, Baringo, Rift Valley, Kenya",2.0,2012-07,0
Baringo,"Salawa, Baringo, Rift Valley, Kenya",2.0,2012-10,0
Baringo,"Salawa, Baringo, Rift Valley, Kenya",2.0,2013-01,0
Baringo,"Salawa, Baringo, Rift Valley, Kenya",2.0,2013-04,0
Baringo,"Salawa, Baringo, Rift Valley, Kenya",2.0,2013-07,0
Baringo,"Salawa, Baringo, Rift Valley, Kenya",2.0,2013-10,0
Baringo,"Salawa, Baringo, Rift Valley, Kenya",2.0,2014-01,0
Baringo,"Salawa, Baringo, Rift Valley, Kenya",2.0,2014-04,0
