,County,Month,vim,viq
1566,Kericho,2022-09,0.74992438,102.34580866666666
1567,Kericho,2022-10,0.73438258,101.16154333333333
1568,Kericho,2022-11,0.7208149,99.85114
1569,Kericho,2022-12,0.7093248600000001,101.296624
1570,Kericho,2023-01,0.6606457333333333,100.97552233333333
1571,Kericho,2023-02,0.5942656666666667,97.35759666666667
1572,Kericho,2023-03,0.62068007,100.58009666666668
1573,Kericho,2023-04,0.7139536999999999,103.56223333333332
1574,Kericho,2023-05,0.7743392766666667,101.99864000000001
1575,Kericho,2023-06,0.78773777,101.37061633333333
1576,Kericho,2023-07,0.77195571,101.41386
1577,Kericho,2023-08,0.74672385,100.19565666666666
1578,Kericho,2023-09,0.7316741499999999,100.01245466666667
1579,Kericho,2023-10,0.7417000033333334,102.10567633333334
1580,Kericho,2023-11,0.7577064266666667,104.632313
1581,Kericho,2023-12,0.75594825,107.52046800000001
1582,Kericho,2024-01,0.7466601700000001,113.25941833333333
1583,Kericho,2024-02,0.7309119166666666,118.01595466666667
1584,Kericho,2024-03,0.7250074566666665,116.28334533333333
1585,Kericho,2024-04,0.7565631366666667,109.39790533333333
1586,Kericho,2024-05,0.7865303233333334,103.51761333333333
1587,Kericho,2024-06,0.78834675,101.44427999999999
1588,Kericho,2024-07,0.7799905566666666,102.40833333333335
1589,Kericho,2024-08,0.7724750766666667,103.43711133333333
1590,Kericho,2024-09,0.76109998,103.77549166666667
1591,Kericho,2024-10,0.7524412666666667,103.49074666666667
1592,Kericho,2024-11,0.7554472666666667,104.33937866666668
1593,Kericho,2024-12,0.75594524,107.52023666666666
1594,Kericho,2025-01,0.7255949766666667,110.234465
1595,Kericho,2025-02,0.6798741100000001,110.29406
1596,Kericho,2025-03,0.6756034866666667,108.85123700000001
1597,Kericho,2025-04,0.74013728,107.131502
1598,Kericho,2025-05,0.7911621700000001,104.08537000000001
1599,Kericho,2025-06,0.7935352933333334,102.071725
1600,Kericho,2025-07,0.7768821033333334,102.02323200000001
1601,Kericho,2025-08,0.7640761,102.380668
1602,Kericho,2025-09,0.75628903,103.16082999999999
1603,Kericho,2025-10,0.7479626666666667,102.91307
1604,Kericho,2025-11,0.7374333000000001,102.00319
1605,Kericho,2025-12,0.7237626666666667,103.22512033333334
1606,Kericho,2026-01,0.6853213766666667,104.49492333333335
1607,Kericho,2026-02,0.6374134,102.41091
1608,Kiambu,2015-01,0.64949919,96.31896333333333
1609,Kiambu,2015-02,0.5863984133333333,92.870425
1610,Kiambu,2015-03,0.5741690333333334,91.59325733333333
1611,Kiambu,2015-04,0.6464285666666667,95.04522666666666
1612,Kiambu,2015-05,0.7302619,99.803937
1613,Kiambu,2015-06,0.7476357,102.96527533333334
1614,Kiambu,2015-07,0.7184229833333333,105.224395
1615,Kiambu,2015-08,0.6715586833333335,104.66515166666666
1616,Kiambu,2015-09,0.6338269933333334,102.42973666666667
1617,Kiambu,2015-10,0.6465436333333333,101.96362833333335
1618,Kiambu,2015-11,0.7275349000000001,105.73303333333332
1619,Kiambu,2015-12,0.7712880633333333,108.51625866666666
1620,Kiambu,2016-01,0.7571412533333334,111.17678666666666
1621,Kiambu,2016-02,0.727723,113.50433333333335
1622,Kiambu,2016-03,0.6966682333333333,109.59140000000001
1623,Kiambu,2016-04,0.7103912566666667,103.83715333333333
1624,Kiambu,2016-05,0.74840872,102.13364833333333
1625,Kiambu,2016-06,0.7414832966666666,102.16020466666667
1626,Kiambu,2016-07,0.6942841,101.91311
1627,Kiambu,2016-08,0.6498952533333333,101.527992
1628,Kiambu,2016-09,0.6228547166666667,100.787245
1629,Kiambu,2016-10,0.6237864866666666,98.65616866666666
1630,Kiambu,2016-11,0.6606785233333333,96.66082
1631,Kiambu,2016-12,0.6880555366666666,97.51841333333334
1632,Kiambu,2017-01,0.6566745933333333,97.31639666666666
1633,Kiambu,2017-02,0.6079984033333333,96.02796699999999
1634,Kiambu,2017-03,0.5945904666666667,94.59636666666667
1635,Kiambu,2017-04,0.6417253900000001,94.42867333333334
1636,Kiambu,2017-05,0.70511188,96.59159833333335
1637,Kiambu,2017-06,0.69679283,96.39046033333334
1638,Kiambu,2017-07,0.6562245999999999,96.71101333333333
1639,Kiambu,2017-08,0.6264087133333333,98.12400666666667
1640,Kiambu,2017-09,0.6038468,97.94083333333333
1641,Kiambu,2017-10,0.6299634866666667,99.53217733333334
1642,Kiambu,2017-11,0.6915237833333334,100.86294333333332
1643,Kiambu,2017-12,0.6913531666666667,97.951232
1644,Kiambu,2018-01,0.6438174466666666,95.54516000000001
1645,Kiambu,2018-02,0.60456111,95.53732000000001
1646,Kiambu,2018-03,0.64214362,101.54755999999999
1647,Kiambu,2018-04,0.7238198533333332,105.65314533333333
1648,Kiambu,2018-05,0.7603198333333333,103.66100133333333
1649,Kiambu,2018-06,0.7567602999999999,104.13859166666667
1650,Kiambu,2018-07,0.7205372833333333,105.51471333333335
1651,Kiambu,2018-08,0.6788452133333335,105.72666
1652,Kiambu,2018-09,0.6460960266666667,104.26743800000001
1653,Kiambu,2018-10,0.6456269666666666,101.84810666666665
1654,Kiambu,2018-11,0.69457697,101.26507133333332
1655,Kiambu,2018-12,0.7314595033333333,103.25330166666667
1656,Kiambu,2019-01,0.6859238,101.32931333333333
1657,Kiambu,2019-02,0.6034253866666667,95.343812
1658,Kiambu,2019-03,0.5524928466666666,88.43435866666668
1659,Kiambu,2019-04,0.56934759,84.55331
1660,Kiambu,2019-05,0.6549460266666667,90.15597666666667
1661,Kiambu,2019-06,0.7191777333333333,99.30326833333334
1662,Kiambu,2019-07,0.7042325533333335,103.28491666666666
1663,Kiambu,2019-08,0.6605706233333333,103.07286133333334
1664,Kiambu,2019-09,0.6379452233333334,103.04992333333333
1665,Kiambu,2019-10,0.6693841099999999,105.30742833333333
1666,Kiambu,2019-11,0.7319396833333333,106.35096233333333
1667,Kiambu,2019-12,0.7647102866666667,107.64801166666666
1668,Kiambu,2020-01,0.76758887,112.62935166666666
1669,Kiambu,2020-02,0.7565174433333333,117.71558499999999
1670,Kiambu,2020-03,0.7487809200000001,117.23225333333333
1671,Kiambu,2020-04,0.7551904500000001,109.98421866666666
1672,Kiambu,2020-05,0.7614960166666668,103.81683500000001
1673,Kiambu,2020-06,0.7432325066666667,102.39028666666667
1674,Kiambu,2020-07,0.7085095199999999,103.86752333333334
1675,Kiambu,2020-08,0.6671626866666666,104.03499966666668
1676,Kiambu,2020-09,0.65071187,104.96167666666666
1677,Kiambu,2020-10,0.6638119100000001,104.50923999999999
1678,Kiambu,2020-11,0.7018610866666667,102.27416133333332
1679,Kiambu,2020-12,0.71029759,100.45632333333333
1680,Kiambu,2021-01,0.6955944366666666,102.70395
1681,Kiambu,2021-02,0.6844904633333333,107.20715
1682,Kiambu,2021-03,0.67951905,107.06703333333333
1683,Kiambu,2021-04,0.6972611,102.05393166666666
1684,Kiambu,2021-05,0.7177007766666668,98.21123666666666
1685,Kiambu,2021-06,0.6995531733333333,96.74866466666667
1686,Kiambu,2021-07,0.6663158866666666,98.09749333333333
1687,Kiambu,2021-08,0.6429158433333334,100.52333333333333
1688,Kiambu,2021-09,0.62114922,100.531265
1689,Kiambu,2021-10,0.6177611,97.776134
1690,Kiambu,2021-11,0.6519055333333333,95.46585533333332
1691,Kiambu,2021-12,0.6898388866666667,97.75548333333334
1692,Kiambu,2022-01,0.6865626666666667,101.461068
1693,Kiambu,2022-02,0.6707071133333334,105.18755666666668
1694,Kiambu,2022-03,0.65040077,102.79754333333334
1695,Kiambu,2022-04,0.6723254000000001,98.628538
1696,Kiambu,2022-05,0.7148880666666666,97.84696666666667
1697,Kiambu,2022-06,0.6990444233333334,96.67931666666668
1698,Kiambu,2022-07,0.6576928266666666,96.91286866666667
1699,Kiambu,2022-08,0.6243222,97.81809
1700,Kiambu,2022-09,0.5918476,96.141398
1701,Kiambu,2022-10,0.5827301166666666,92.65093999999999
1702,Kiambu,2022-11,0.6171523533333333,90.73273533333334
1703,Kiambu,2022-12,0.6596714233333333,93.76969000000001
1704,Kiambu,2023-01,0.63583332,94.43957333333333
1705,Kiambu,2023-02,0.5690722,90.34018833333334
1706,Kiambu,2023-03,0.5728357133333334,91.38374466666666
1707,Kiambu,2023-04,0.6674539666666668,97.91434
1708,Kiambu,2023-05,0.7363864866666666,100.59573
1709,Kiambu,2023-06,0.7190436333333334,99.25936666666666
1710,Kiambu,2023-07,0.6681214066666668,98.33036666666665
1711,Kiambu,2023-08,0.6277881166666667,98.32404000000001
1712,Kiambu,2023-09,0.6173769666666667,99.97024
1713,Kiambu,2023-10,0.6506722033333333,102.57027866666665
1714,Kiambu,2023-11,0.7135587033333334,103.84695199999999
1715,Kiambu,2023-12,0.7463055533333334,105.21600000000001
1716,Kiambu,2024-01,0.7509872933333334,110.34338866666667
1717,Kiambu,2024-02,0.7338222,114.399458
1718,Kiambu,2024-03,0.7254174466666666,113.79921
1719,Kiambu,2024-04,0.7510118533333333,109.39417733333335
1720,Kiambu,2024-05,0.76545155,104.32364333333334
1721,Kiambu,2024-06,0.74928648,103.17535666666667
1722,Kiambu,2024-07,0.7332563333333333,107.277108
1723,Kiambu,2024-08,0.70956349,110.186098
1724,Kiambu,2024-09,0.6812301666666666,109.53105666666666
1725,Kiambu,2024-10,0.6823182333333334,107.22515166666666
1726,Kiambu,2024-11,0.7215793333333332,104.94469666666667
1727,Kiambu,2024-12,0.7510833133333333,105.84647333333334
1728,Kiambu,2025-01,0.7307150666666667,107.52989000000001
1729,Kiambu,2025-02,0.6996221866666666,109.40717000000001
1730,Kiambu,2025-03,0.69951588,109.98993133333333
1731,Kiambu,2025-04,0.7409063166666666,108.007145
1732,Kiambu,2025-05,0.7607968,103.726208
1733,Kiambu,2025-06,0.7427078866666667,102.31995133333334
1734,Kiambu,2025-07,0.7038729833333334,103.23477000000001
1735,Kiambu,2025-08,0.67409762,105.04906999999999
1736,Kiambu,2025-09,0.6679198566666665,107.54021999999999
1737,Kiambu,2025-10,0.6866682566666666,107.85506333333335
1738,Kiambu,2025-11,0.7159983833333333,104.20848133333334
1739,Kiambu,2025-12,0.7176237799999999,101.42477000000001
1740,Kiambu,2026-01,0.6912959966666666,102.09043833333334
1741,Kiambu,2026-02,0.65512615,101.381935
1742,Kilifi,2015-01,0.5495991533333333,98.56447766666668
1743,Kilifi,2015-02,0.4524235083333334,94.36938333333335
1744,Kilifi,2015-03,0.45915633000000006,95.05979833333333
1745,Kilifi,2015-04,0.5633721033333333,100.53061666666667
1746,Kilifi,2015-05,0.6385109683333333,103.979986
1747,Kilifi,2015-06,0.644945235,105.5654195
1748,Kilifi,2015-07,0.602145525,106.58090083333333
1749,Kilifi,2015-08,0.539287905,104.68682333333334
1750,Kilifi,2015-09,0.48496601333333333,100.40581350000001
1751,Kilifi,2015-10,0.53138534,101.55934333333333
1752,Kilifi,2015-11,0.64341332,104.4068815
1753,Kilifi,2015-12,0.6825286,106.74685016666666
1754,Kilifi,2016-01,0.5954714183333333,106.14528916666666
1755,Kilifi,2016-02,0.497864015,102.90234149999999
1756,Kilifi,2016-03,0.4716016316666667,97.496823
1757,Kilifi,2016-04,0.5229866416666668,93.99416166666667
1758,Kilifi,2016-05,0.5583603633333333,91.89550166666668
1759,Kilifi,2016-06,0.5284551133333334,87.89391166666667
1760,Kilifi,2016-07,0.48949560833333333,88.23024316666665
1761,Kilifi,2016-08,0.4501167716666667,88.93897933333334
1762,Kilifi,2016-09,0.418032105,87.88185933333334
1763,Kilifi,2016-10,0.38965632,76.98689583333334
1764,Kilifi,2016-11,0.43680731166666664,73.269491
1765,Kilifi,2016-12,0.5159800583333333,82.5075435
1766,Kilifi,2017-01,0.475183615,86.3930065
1767,Kilifi,2017-02,0.40399667499999997,85.27347166666667
1768,Kilifi,2017-03,0.3946610783333333,83.062094
1769,Kilifi,2017-04,0.46672722333333333,84.686263
1770,Kilifi,2017-05,0.56437981,92.75983766666667
1771,Kilifi,2017-06,0.5786981183333334,95.462335
